SMILES,Tag,Solvent,Absorption max (nm),Emission max (nm),Lifetime (ns),Quantum yield,log(e/mol-1 dm3 cm-1),abs FWHM (cm-1),emi FWHM (cm-1),abs FWHM (nm),emi FWHM (nm),Molecular weight (g mol-1),Reference,identifier,vie,aie,vea,aea,hl,s0s1,s0t1,hr,cr2,cr1,er,ar1,ar2,lumo,homo
Nc1ccc2c(c1)C(=O)c1ccccc1-2,12168.0,C1CCCCC1,455.0,569.0,4.0,0.0086,2.698970004,,,,,195.22046,DOI: 10.1021/jp980158u,csd_HAMDEG,7.255769821,7.059301662,-0.562608756,-0.769771322,5.729904498,2.6168,2.0605,0.327563976,0.131095818,0.196468158,0.408766195,0.207162565,0.20160363,-1.031039946,-6.760944444
C(#Cc1cc2ccc3cccc4ccc(c1)c2c34)c1ccccc1,8379.0,Cc1ccccc1,390.0,399.0,71.0,0.44,3.079181246,,,,,302.37516,http://dx.doi.org/10.1021/ja2006862,csd_CARLAK,7.204121577,7.122039559,-0.541270257,-0.647243068,6.22324718,3.4078,2.109,0.16440668,0.082324662,0.082082018,0.210972733,0.105972811,0.104999922,-0.753211552,-6.976458732
c1ccc(-n2c(-c3cccc(-c4c5ccccc5c(-c5cccc(-n6c7ccccc7c7ccccc76)c5)c5ccccc45)c3)nc3c4ccccc4c4ccccc4c32)cc1,6717.0,CCCCCC,396.0,409.1812865,5.38,0.77,,,,,53.3,787.96378,DOI: 10.1021/acsami.9b10823,csd_ROMQAO,6.852695026,6.632306088,-0.773192611,-0.940883952,5.896982494,3.1518,1.7483,0.352871177,0.132482238,0.220388938,0.341847838,0.167691341,0.174156497,-0.831580384,-6.728562878
c1ccc(-c2nc(-c3ccccc3)c(N(c3ccccc3)c3ccccc3)s2)cc1,19817.0,ClC(Cl)Cl,367.0,463.0,,0.43,4.021189299,,,,,404.5358,DOI: 10.1021/ol200231z,csd_AXOXAN,6.70232619,6.485797733,-0.404106705,-0.584919111,6.079570988,3.2326,2.4517,0.418724125,0.202195668,0.216528457,0.37006089,0.180812406,0.189248484,-0.546132798,-6.625703786
N#Cc1c(-n2c3ccccc3c3ccccc32)c(C#N)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,1974.0,Cc1ccccc1,375.0,507.0,17.8,0.938,,,,,,788.91208,doi:10.1038/nature11687,csd_DOHCEL,7.133462251,7.07847672,-1.68092818,-1.876174873,5.57561586,2.7168,2.5553,0.114609791,0.059624259,0.054985532,0.399524578,0.195246693,0.204277885,-1.594043812,-7.169659672
Brc1cnc(-c2ccncc2)s1,18482.0,CO,306.0,396.0,,0.02,3.691081492,,,,,241.1117,DOI: 10.1021/jo401384g,csd_ZUVSOA,8.779243915,8.55021835,-0.518449552,-0.751184847,8.380839086,4.4336,2.807,0.457423906,0.228398342,0.229025564,0.464249069,0.232735295,0.231513775,-0.430756462,-8.811595548
c1ccc2c(c1)[nH]c1ccccc12,4733.0,CCCCCC,331.0,332.0,14.2,0.53,,,,,,167.21046,doi:10.1016/j.saa.2011.09.018,csd_XEZSAY,7.474352956,7.420103302,0.659432605,0.530840862,7.209388316,4.0504,3.2353,0.107902698,0.053653044,0.054249654,0.256221508,0.128591743,0.127629765,0.223949822,-6.985438494
Nc1ccc(-c2ccc(N)cc2)cc1,4374.0,CCCCCC,279.0,373.0,,,,,,41.3,42.0,184.24128,http://dx.doi.org/10.1016/j.jphotochem.2015.12.006,csd_DADMBP02,6.967643545,6.465550738,1.904405203,1.598507543,9.046702044,4.7445,2.8951,0.849436886,0.347344079,0.502092807,0.527063348,0.305897661,0.221165688,1.876770258,-7.169931786
Nc1ccccc1,4469.0,C1CCCCC1,283.1257078,323.4152652,3.4,0.1,,,,,,93.12858,https://doi.org/10.1016/S1386-1425(02)00207-X,csd_FOFBAD,7.798215991,7.504572304,1.959699857,1.683926767,9.85460851,4.959,3.3739,0.455336275,0.161692588,0.293643687,0.541778457,0.27577309,0.266005367,2.050651104,-7.803957406
O=c1[nH]c2ccccc2[nH]1,10452.0,CCCCCCC,291.9963792,297.000297,,,,,,33.1,38.2,134.13764,https://doi.org/10.1016/j.molliq.2005.02.004,csd_NIPGUQ,8.070524199,7.871363173,1.434037243,1.190664794,9.588481018,5.0028,3.4677,0.411292719,0.212131693,0.199161026,0.491361311,0.243372449,0.247988863,1.517307664,-8.071173354
N#Cc1c(-n2c3ccccc3c3ccccc32)cccc1-n1c2ccccc2c2ccccc21,15444.0,Cc1ccccc1,355.0,403.0,2.6,0.13,,,,,,433.51286,https://doi.org/10.1002/adfm.201706023,csd_WABGIS,7.234720225,7.200070588,-0.656068215,-0.859377101,6.205831884,3.2137,3.0466,0.067537606,0.03288797,0.034649636,0.407590309,0.203308887,0.204281422,-0.894710832,-7.100542716
Nc1cccc2ncccc12,14060.0,CC#N,340.0,480.0,,,,,,77.9,83.2,144.17652,https://doi.org/10.1016/j.molliq.2011.09.014,csd_ZEDDIY,7.43603525,7.160571663,0.362706302,0.184106536,6.594138562,3.5376,2.4919,0.41804931,0.142585722,0.275463587,0.347495673,0.178599765,0.168895908,-0.202180702,-6.796319264
O=c1oc2ccccc2cc1C#Cc1ccccc1,19500.0,CC#N,342.0,406.0,,0.88,4.372912003,,,,,246.2644,DOI: 10.1021/jo0493424,csd_LOYCEJ,7.572414896,7.442102903,-1.02551927,-1.179150181,5.975079212,3.4259,2.0639,0.26270759,0.132395597,0.130311993,0.304760959,0.153630911,0.151130048,-1.299616464,-7.274695676
Nc1cccc2ccccc12,4481.0,C1CCCCC1,311.7206983,387.897595,7.5,0.6,,,,,,143.18846,https://doi.org/10.1016/S1386-1425(02)00207-X,csd_BAGYOZ,7.123305161,6.871484525,0.717470575,0.542784081,6.738358982,3.783,2.5171,0.385031541,0.133210905,0.251820636,0.335166025,0.174686494,0.160479531,0.205718184,-6.532640798
c1ccc(-c2nc(-c3ccccc3)c(N(c3ccccc3)c3ccccc3)[se]2)cc1,9992.0,ClC(Cl)Cl,384.0,480.0,,0.068,,,,,79.1,451.4298,http://dx.doi.org/10.1021/jo500499g,csd_ZOGFIM,7.220221174,6.844801271,-0.361978288,-0.679712472,8.51172592,4.239,1.9375,0.805752412,0.430332508,0.375419903,0.629496827,0.317734184,0.311762642,0.423681498,-8.088044422
c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)o2)cc1,11803.0,Cc1ccccc1,311.0,381.0,1.27,0.36,,,,,,297.3561,https://doi.org/10.1016/1010-6030(88)80035-2,csd_GERQEC,7.184206995,7.034278658,-0.27898145,-0.47621746,6.514137046,3.8225,2.5891,0.295703073,0.145774735,0.149928338,0.369072735,0.19723601,0.171836726,-0.46939665,-6.983533696
Oc1ccccc1,4468.0,C1CCCCC1,265.9574468,294.9852507,2.5,0.09,,,,,,94.11264,https://doi.org/10.1016/S1386-1425(02)00207-X,csd_YAMSAI,8.535792825,8.321378476,1.736558703,1.499444632,10.41353067,5.241,3.4193,0.432134529,0.21772018,0.214414349,0.47934092,0.237114071,0.242226849,1.845205034,-8.568325632
c1ccc2nc3c(nc2c1)c1c2n3CCCN2CCCC1,19904.0,CCCCCC,408.0,470.0,,0.4,4.093421685,,,,,278.35792,DOI: 10.1021/ol061827m,csd_XESMIS,6.546730045,6.35433829,0.043986112,-0.139551706,5.790041692,3.116,2.1964,0.368705,0.176313246,0.192391755,0.358908706,0.183537818,0.175370888,-0.37823846,-6.168280152
c1ccc(N(c2ccccc2)c2c3ccccc3c(N(c3ccccc3)c3ccccc3)c3ccccc23)cc1,2741.0,Cc1ccccc1,461.0,510.0,13.0,0.99,,,,,,512.65432,DOI: 10.1021/acs.jpca.5b03238,csd_PESXIX,6.358498995,6.129403497,-1.029676927,-1.158951213,5.288807704,2.4591,1.582,0.480641217,0.251545719,0.229095498,0.256011926,0.129274286,0.12673764,-1.073217616,-6.36202532
c1cc2ccc3[nH]c4ccc5cccc6c(c1)c2c3c4c56,8601.0,ClC(Cl)Cl,425.0,436.0,,,,,,37.9,40.7,265.31434,DOI: 10.1021/jo8012622,csd_WOJCEE,6.644578838,6.577819096,-0.453412347,-0.547255949,5.649902982,3.1125,1.8872,0.132724474,0.065964733,0.066759741,0.186877773,0.093843601,0.093034171,-0.71974153,-6.369644512
c1ccc2c(c1)cc(-c1cc(-c3nccs3)nc(-c3nccs3)c1)c1ccccc12,1353.0,CCCCCC,324.0,361.0,5.0,0.1417,,,,,,421.5471,https://doi.org/10.1016/j.dyepig.2019.05.015,csd_VEJPAE,7.514263209,7.419733526,-0.664867565,-0.876962196,6.588696282,3.8363,2.6675,0.200896596,0.106366914,0.094529682,0.419809588,0.212094631,0.207714957,-0.777701812,-7.366398094
c1ccc2c(c1)ccc1ccccc12,17979.0,Cc1ccccc1,295.0,350.0,,0.15,,,,,42.0,178.2334,DOI: 10.1021/acs.joc.9b02379,csd_BIQJUJ,7.903949886,7.765648299,0.325536101,0.138862414,8.225189878,4.2049,2.6788,0.275385899,0.137084312,0.138301587,0.37077108,0.186673687,0.184097393,0.332795422,-7.892394456
c1ccc(-c2ccc(-c3ccccc3)s2)cc1,19432.0,C1CCOC1,341.0,389.0,,0.07,5.357934847,,,,,236.33728,DOI: 10.1021/jo902482n,csd_TECGAM,7.810404059,7.434309041,0.130388865,-0.355581704,9.213507926,4.6747,1.9459,0.661970639,0.285875621,0.376095018,0.804003807,0.48597057,0.318033238,0.693074358,-8.520433568
c1cc2ccc3sc4ccc5cccc6c(c1)c2c3c4c56,8599.0,ClC(Cl)Cl,412.0,418.0,,,,,,36.0,40.4,282.3654,DOI: 10.1021/jo8012622,csd_ROKQOX,7.147133259,7.039003591,-0.660533333,-0.793953276,6.7620329,3.5413,1.8139,0.214794274,0.106664606,0.108129668,0.263520096,0.133419943,0.130100152,-0.526812704,-7.288845604
c1cc2ccc3[se]c4ccc5cccc6c(c1)c2c3c4c56,8600.0,ClC(Cl)Cl,416.5,424.0,,,,,,42.6,40.6,329.2594,DOI: 10.1021/jo8012622,csd_WOJCOO,7.95656193,7.890560408,-0.665067569,-0.817614133,7.171836584,3.6778,1.5702,0.132740747,0.066739224,0.066001523,0.304487403,0.152546564,0.151940838,-0.365721216,-7.5375578
c1cc2c3c(c1)-c1cccc4ccn(c14)B3n1ccc3cccc-2c31,20116.0,C1CCOC1,385.0,387.0,,0.65,4.804820679,,,,,316.17022,DOI: 10.1021/acs.orglett.8b02850,csd_LIJKAT,7.538355312,7.425767273,-0.334249708,-0.499639454,7.846679304,4.0954,2.4199,0.236458304,0.123870266,0.112588038,0.334388432,0.165389746,0.168998685,0.028027742,-7.818651562
c1ccc2cc3ccccc3cc2c1,195.0,CO,355.0,400.0,5.1,0.29,,,,,,178.2334,10.1021/ac062160k,csd_SERSOZ01,7.200394268,7.136021048,-0.399408657,-0.492899599,6.028957784,3.2907,1.829,0.128219491,0.063846271,0.06437322,0.185011588,0.093490942,0.091520646,-0.776069128,-6.805026912
O=c1c2cccc3cccc(c32)c2nc3c(F)c(F)c(F)c(F)c3n12,20163.0,ClCCl,382.0,466.0,9.0,0.82,,,,,,342.25064,DOI: 10.1021/ol201973w,csd_EZOPOZ,8.112437265,7.87559441,-1.470311127,-1.628158744,6.725569624,3.6112,2.1097,0.496992275,0.26014942,0.236842855,0.315670472,0.157847617,0.157822855,-1.403019784,-8.128589408
c1ccc2c(c1)ccc1ccc3c(c12)-c1c(ccc2ccc4ccccc4c12)C3,2226.0,ClCCl,400.0,417.0,,0.39,,,,,48.2,366.46192,DOI: 10.1021/acs.orglett.6b01708,csd_ISILON,6.884775634,6.79341227,-0.507463766,-0.628121835,6.121748658,3.322,2.2951,0.190782391,0.099419027,0.091363364,0.242916984,0.120658069,0.122258915,-0.615793982,-6.73754264
c1cc2sc3ccsc3c2s1,2775.0,ClCCl,291.0,335.0,,0.01,4.389166084,,,,,196.31776,http://dx.doi.org/10.1021/jo500029f,csd_RUMNAQ,8.405565269,7.800847687,0.50971823,0.286390461,9.222215574,4.8623,2.6756,0.839909794,0.235192212,0.604717582,0.450333432,0.223327769,0.227005662,0.787225802,-8.434989772
Oc1ccc2ccccc2c1,1965.0,O,328.0,351.0,7.246376812,0.51,,,,,,144.17252,DOI: 10.1021/acs.jpcb.9b01295,csd_FORDIA,7.973384344,7.742963788,0.585230382,0.357659893,9.415960742,4.6472,2.0028,0.4623883,0.231967743,0.230420557,0.453469056,0.227570489,0.225898566,0.99865838,-8.417302362
c1cc2sccc2s1,2773.0,ClCCl,270.0,293.0,,0.01,4.103803721,,,,,140.22976,http://dx.doi.org/10.1021/jo500029f,csd_BUPTOP,8.378978915,8.132363085,0.999112266,0.777356771,9.562630188,5.2557,2.9923,0.492031909,0.245416079,0.24661583,0.447080581,0.221755495,0.225325086,1.100156902,-8.462473286
Nc1ccc2ccc3cccc4ccc1c2c34,531.0,CCCCOCCCC,361.0,417.0,5.6,0.61,,,,,,217.27034,doi:10.1016/j.dyepig.2007.11.003,csd_HAPRIC,6.717179043,6.496220407,0.020025794,-0.169120076,6.751692568,3.5941,1.9034,0.362683417,0.141724781,0.220958636,0.357642777,0.18914587,0.168496907,0.037279618,-6.71441295
Oc1cccc2ccccc12,4479.0,C1CCCCC1,303.4901366,344.2340792,15.0,0.32,,,,,,144.17252,https://doi.org/10.1016/S1386-1425(02)00207-X,csd_LEBCAZ,7.518894426,7.396738451,0.67667783,0.536688347,7.062446756,4.1373,2.6835,0.246491882,0.124335907,0.122155975,0.280064464,0.139989483,0.140074981,0.139594482,-6.922852274
c1ccc2c(c1)[nH]c1ncccc12,4735.0,CCCCCC,336.0,338.0,9.1,0.31,,,,,,168.19852,doi:10.1016/j.saa.2011.09.018,csd_DAFJID,7.998903359,7.877428349,0.436268213,0.273448501,8.448051244,4.3586,3.1304,0.300236166,0.178761156,0.121475009,0.326398947,0.162819711,0.163579236,0.452525582,-7.995525662
C(=C(c1ccccc1)c1ccccc1)c1ccc(C=C(c2ccccc2)c2ccccc2)cc1,8261.0,C1CCOC1,352.0,461.0,,0.017,4.46686762,,,,,434.58044,10.1021/jp073767n,csd_KILNUR,6.742673622,6.535108056,-0.696790347,-0.985887526,5.943513988,3.3378,2.1602,0.415352905,0.207787339,0.207565566,0.539498931,0.289097179,0.250401752,-0.741238536,-6.684752524
O=C1c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,15240.0,O=C1c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,475.0,626.0,5.8,0.11,,,,,,666.82196,https://doi.org/10.1016/j.cclet.2019.07.059,csd_WODYIY,7.141871935,6.946443197,-0.965110806,-1.240030301,6.881218832,3.4205,2.242,0.552217539,0.356788802,0.195428737,0.550176684,0.274919495,0.275257189,-0.475383158,-7.35660199
Cc1cc2ccccc2cc1C,4477.0,C1CCCCC1,304.136253,339.2130258,133.0,0.56,,,,,,156.22728,https://doi.org/10.1016/S1386-1425(02)00207-X,csd_YACROM,7.653074737,7.56899279,0.548161626,0.421003488,7.25319867,4.2875,2.7577,0.168035266,0.083953319,0.084081947,0.251340844,0.127158137,0.124182707,0.087620708,-7.165577962
c1ccc2c(c1)Cc1cc3c(cc1-2)Cc1ccccc1-3,19946.0,C1CCCCC1,333.0,340.0,,0.73,4.83,,,,,254.33116,DOI: 10.1021/ol025972l,csd_CEKKUB,7.182666476,7.059394889,0.036346131,-0.099743359,6.727202308,4.0632,2.7918,0.246148256,0.122876669,0.123271588,0.271892499,0.13608949,0.135803009,-0.19864322,-6.925845528
Oc1ccccc1-c1nc2ccccc2s1,15115.0,O,328.0,463.0,,0.1008,3.63748973,,,,,227.28646,https://doi.org/10.1016/j.tetlet.2019.03.029,csd_WIHKUT01,7.646763407,7.486634386,-0.127079143,-0.303047375,6.815911472,4.0162,2.8202,0.324858401,0.16472938,0.160129021,0.35253947,0.175968232,0.176571237,-0.459600546,-7.275512018
N#Cc1cc2ccccc2oc1=N,14667.0,CS(C)=O,347.0,406.0,,0.00124,4.350344948,,,,,170.17064,https://doi.org/10.1016/j.molliq.2014.02.029,csd_RAZZEZ,8.431614851,8.335353571,-0.947358224,-1.132606932,6.42869325,3.4687,2.2646,0.195801642,0.099540362,0.09626128,0.366237552,0.185248708,0.180988845,-1.455537786,-7.884231036
N#Cc1cc2ccccc2oc1=O,14672.0,CS(C)=O,334.0,405.0,,0.0022,4.238221794,,,,,171.1547,https://doi.org/10.1016/j.molliq.2014.02.029,csd_WEJLOP,9.226946929,9.085130364,-1.202577401,-1.424090142,8.132943232,4.152,2.4723,0.283626599,0.141810034,0.141816565,0.436808631,0.221512742,0.215295889,-1.124919276,-9.257862508
O=c1[nH]c(=O)c2nc3ccccc3nc2[nH]1,3641.0,CC#N,372.0,432.0,0.35,0.009,,,,,,214.18364,10.1023/B%3AJOFL.0000014660.59105.31,csd_MEJFOX01,8.69497127,8.518173988,-1.198571039,-1.385527589,6.508150538,3.0535,2.5702,0.364809035,0.188011753,0.176797282,0.375081366,0.18695655,0.188124817,-1.675950126,-8.184100664
c1ccc(-n2c(-c3cccc4ccccc34)nc3c4ccccc4c4ccccc4c32)cc1,6786.0,CCCCCC,356.0,384.0,,0.79,,,,,61.7,420.5138,DOI: 10.1021/acsami.6b10004,csd_GAXRUV,6.85615931,6.707621801,-0.247498023,-0.492273818,6.378624274,3.711,2.5852,0.289799505,0.141261997,0.148537509,0.492712466,0.244775795,0.247936671,-0.377694232,-6.756318506
Oc1ccccc1-c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,4678.0,CO,316.0,432.0,,0.25,,,,,,312.37104,doi:10.1016/j.snb.2006.10.066,csd_HORRAI,6.951482014,6.812673016,-0.029174322,-0.308542962,6.512776476,3.7885,2.7924,0.280611304,0.141802306,0.138808998,0.528294827,0.279368641,0.248926186,-0.216058516,-6.728834992
N#CC(C#N)=Cc1ccc2c(c1)[nH]c1c3ccccc3sc21,8153.0,ClCCl,445.0,544.0,,,,,,,87.7,299.35646,DOI: 10.1021/jo901381f,csd_ZULDIV,7.472971542,7.360986835,-1.495870795,-1.623231304,5.475205794,3.06,2.0347,0.228005137,0.11602043,0.111984707,0.251524766,0.127360509,0.124164258,-1.76601986,-7.241225654
Nc1ncc2nc[nH]c2n1,192.0,O,290.0,380.0,11.34,,,,,,,135.1297,http://www.iss.com/resources/reference/data_tables/FL_LifetimeStandards.html,csd_JAZZOZ10,8.076052603,7.863547841,1.01673094,0.657045376,9.139492918,4.5973,3.2262,0.45130847,0.238803709,0.212504762,0.693327043,0.359685564,0.333641479,1.085462746,-8.054030172
C(#Cc1ccccc1)C(C#Cc1ccccc1)=c1c2ccccc2c(=C(C#Cc2ccccc2)C#Cc2ccccc2)c2ccccc12,12410.0,ClC(Cl)Cl,540.0,,,,4.69019608,,,87.8,,604.75032,DOI: 10.1021/ja0349148,csd_ICOBUY,6.400955309,6.271992049,-1.649130298,-1.830446115,4.941862354,2.5393,1.4572,0.256827452,0.127864192,0.12896326,0.351202301,0.181315817,0.169886485,-1.544519064,-6.486381418
O=C(c1ccncc1)c1cc(-n2c3ccccc3c3ccccc32)ccc1-n1c2ccccc2c2ccccc21,6548.0,Cc1ccccc1,400.0,490.0,,,,,,,79.5,513.59862,DOI: 10.1021/jacs.5b10950,csd_KAJVEZ,7.135302286,7.043465988,-1.054061879,-1.327977001,5.732625638,2.8821,2.678,0.19428096,0.102444662,0.091836298,0.52020496,0.273915123,0.246289837,-1.293357842,-7.02598348
Oc1ccccc1-c1nc2c3ccccc3c3ccccc3c2n1-c1ccccc1,3355.0,Cc1ccccc1,335.0,369.0,,0.001,,,,,,386.45292,DOI:10.1039/c2jm33891b,csd_GIMHOB,7.000473065,6.852491485,0.002580457,-0.230024767,7.260545748,3.8867,2.7596,0.301548027,0.153566447,0.14798158,0.517242182,0.232605224,0.284636958,0.132791632,-7.127754116
O=C(O)c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,4663.0,CO,312.0,414.5,,0.48,,,,,,340.38104,doi:10.1016/j.snb.2006.10.066,csd_LOSJAG,7.067222357,6.927178342,-0.464653159,-0.703575781,6.166919582,3.6701,2.6395,0.274932285,0.13488827,0.140044014,0.470410819,0.238922623,0.231488196,-0.729537634,-6.896457216
N#CC(C#N)=Cc1ccc2c(c1)[nH]c1c3ccccc3ccc21,8154.0,ClCCl,436.0,533.0,,,,,,,97.8,293.32834,DOI: 10.1021/jo901381f,csd_ZULDUH,7.520635547,7.420417431,-1.501467119,-1.633362108,5.535615102,3.0837,2.1219,0.205752851,0.105534735,0.100218117,0.260210237,0.131894989,0.128315248,-1.771734254,-7.307349356
Oc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,4680.0,CO,295.0,400.0,,0.18,,,,,,312.37104,doi:10.1016/j.snb.2006.10.066,csd_ZUPSIO,6.859232375,6.683237012,0.314718644,-0.004775791,7.199864326,4.0794,2.8321,0.350277957,0.174282595,0.175995362,0.602315767,0.319494435,0.282821332,0.3265368,-6.873327526
Nc1ccc2cn[nH]c2c1,4653.0,C1CCCCC1,296.0,,4.0,0.34,,,,,,133.15358,https://doi.org/10.1016/S1010-6030(97)00192-5,csd_ZANZIZ,7.606971496,7.300089082,1.318906353,1.013738285,8.973503378,4.7666,3.0105,0.513278733,0.206396319,0.306882414,0.592439009,0.305168069,0.28727094,1.37281513,-7.600688248
N#Cc1c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c(C#N)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,1975.0,Cc1ccccc1,,535.0,8.8,0.716,,,,,,788.91208,doi:10.1038/nature11687,csd_DOHCIP,7.103468486,7.04706143,-1.84966852,-2.060855651,5.32254984,2.4864,2.3076,0.119558728,0.063151673,0.056407055,0.421228118,0.211187131,0.210040987,-1.815272494,-7.137822334
O=c1ccc2cc3c(cc2o1)OCC3,4944.0,O,336.0,410.0,,0.83,,,,,,188.18152,https://doi.org/10.1016/0047-2670(87)85034-7,csd_JECPUC02,7.817234828,7.680352207,-0.070251835,-0.303196167,6.66543243,3.9088,2.6231,0.262450824,0.125568203,0.136882621,0.459762454,0.232944333,0.226818121,-0.611168044,-7.276600474
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nsnc34)cc2)cc1,9925.0,ClCCl,459.0,639.0,,0.8,,,,,,622.7942,DOI: 10.1021/acs.joc.7b02127,csd_BIJFEG02,6.961462529,6.522648772,-1.043903863,-1.408472676,6.627608584,3.4796,1.8456,0.922020465,0.483206708,0.438813758,0.725931035,0.364568813,0.361362222,-0.599739256,-7.22734784
N#Cc1cccc2ccccc12,5857.0,CCCCCCC,,341.015625,17.66,,,,,,44.6,153.18358,https://doi.org/10.1016/j.jlumin.2014.02.002,csd_BIXSAE,8.401011414,8.324576823,-0.464212824,-0.585659724,6.902443724,4.0595,2.5432,0.152505638,0.076071047,0.076434591,0.241442643,0.1214469,0.119995743,-0.966548928,-7.868992652
c1ccc2c(c1)c1ccccc1c1ccccc21,14440.0,ClCCl,286.0,355.0,,0.02,,,,,,228.29328,https://doi.org/10.1016/j.tet.2019.03.044,csd_MAPZAF,7.737840915,7.645030884,0.193918314,0.065169398,7.352792394,3.9765,2.9229,0.185178829,0.092368798,0.092810031,0.254860204,0.128748916,0.126111288,-0.083266884,-7.436059278
c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccccc2)cc1,17102.0,C1CCOC1,362.0,387.0,,0.588,,,,,,370.45392,DOI: 10.1021/acs.chemmater.5b00568,csd_SAJZAH,6.862574941,6.736520852,-0.047478451,-0.290503192,6.565566592,3.7431,2.7901,0.245597035,0.119542946,0.126054089,0.481599058,0.243024741,0.238574317,-0.160003032,-6.725569624
N#Cc1c2oc3ccccc3oc2c(C#N)c2oc3ccccc3oc12,19685.0,ClC(Cl)Cl,430.0,475.0,,0.78,,,,,,340.29352,DOI: 10.1021/acs.joc.9b02523,csd_NIGSEE,7.814744005,7.632644228,-1.028528878,-1.323087929,7.57429319,3.5347,2.5146,0.384188777,0.202089,0.182099777,0.584741693,0.294559051,0.290182642,-0.597562344,-8.171855534
c1ccc(-n2c3ccccc3c3ccccc32)cc1,15046.0,CCO,,344.0,6.3,0.46,,,,,,243.30822,https://doi.org/10.1016/S0022-2313(97)00315-3,csd_UFIKUS,7.166217974,7.119586424,0.539873958,0.356508252,7.082855306,3.961,3.2231,0.091538388,0.044906837,0.04663155,0.358792949,0.183365706,0.175427243,0.211160464,-6.871694842
Oc1ccc2ncccc2c1,7256.0,Cc1ccccc1,332.0,353.0,,0.008,,,,,,145.16058,10.1021/jp901867h,csd_CEBRIL,8.2501448,8.052508973,0.271861478,0.061718231,8.584924586,4.384,2.7327,0.395754738,0.198118911,0.197635827,0.414940353,0.210143247,0.204797105,0.311298416,-8.27362617
c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccccc3)cc2)cc1,17097.0,ClCCl,400.0,468.0,,0.65,,,,,,537.66438,DOI: 10.1021/cm201789u,csd_GEFYIB01,6.335361685,6.166951419,-0.163465683,-0.457325129,6.1089593,3.454,2.639,0.327837233,0.159426967,0.168410266,0.571216267,0.293859446,0.27735682,-0.175241416,-6.284200716
Nc1ccc2[nH]ncc2c1,4649.0,C1CCCCC1,326.0,,4.9,0.14,,,,,,133.15358,https://doi.org/10.1016/S1010-6030(97)00192-5,csd_NIPFEZ,7.447950714,7.098979475,1.11666097,0.866138699,8.602611996,4.3275,2.8747,0.563100847,0.214129609,0.348971239,0.495691053,0.250522271,0.245168782,1.157572956,-7.44503904
N#Cc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,4665.0,CO,339.0,435.0,,0.52,,,,,,321.3821,doi:10.1016/j.snb.2006.10.066,csd_MONZAR,7.309408987,7.164130588,-0.577075969,-0.784895146,6.651010388,3.8531,2.6647,0.283130807,0.137852408,0.145278399,0.416234282,0.207819176,0.208415106,-0.669944668,-7.320955056
O=c1ccc2cc3ccoc3cc2o1,4954.0,O,303.0,505.0,,0.0028,,,,,,186.16564,https://doi.org/10.1016/0047-2670(87)85034-7,csd_FURCOU,8.300784508,8.060841158,-0.297938952,-0.531053791,7.684771474,4.0822,2.7671,0.511759494,0.271816144,0.23994335,0.465728172,0.233114839,0.232613333,-0.435926628,-8.120698102
O=C1NC(=O)c2ccc(N3CCCCC3)c3cccc1c23,164.0,ClC(Cl)Cl,414.0,517.0,8.862,,,,,,,280.32604,doi:10.1016/j.dyepig.2004.05.011,csd_ZEHLAC,7.456106651,7.157527605,-0.900948202,-1.064390728,5.8912681,3.1038,2.1179,0.509001455,0.210422409,0.298579046,0.321004287,0.163442526,0.157561761,-1.230499508,-7.121767608
N#Cc1cc2sccc2c2c1ccc1ccccc12,9309.0,ClC(Cl)Cl,,382.0,,,,,,,53.0,259.33146,https://doi.org/10.1016/j.molliq.2018.04.083,csd_NIBYUV,7.866941457,7.760169637,-0.689885182,-0.810231952,6.58107709,3.5551,2.5538,0.220682005,0.113910186,0.106771819,0.241453827,0.12034677,0.121107057,-0.980698856,-7.561775946
c1coc(-c2nc3ccccc3[nH]2)c1,11420.0,CCCCCC,,,1.48,0.95,,,,,,184.19752,https://doi.org/10.1016/1010-6030(94)03831-7,csd_ZUNNAZ,7.505296345,7.343468952,0.311903734,0.137445734,6.910607144,4.2475,2.8195,0.324148755,0.162321362,0.161827393,0.351907512,0.174458,0.177449512,-0.121362844,-7.031969988
