PSMILES,Eat,Eea,Egb,Egc,Ei,Xc,eps,nc
[*]C(=O)OC(C=C1)=CC=C1C(=S)[*],-6.32,3.6938,2.3448,2.9816,6.6755,0.0,4.83,2.0099
[*]C(=O)OC(S1)=CC=C1C(=S)[*],-6.21,3.8482,1.9856,2.7905,6.6347,0.0,5.33,2.0962
[*]C(=O)OC(S1)=CC=C1O[*],-6.25,1.7594,3.6706,4.2235,5.9838,0.0,4.26,1.8728
[*]C(=O)OC1=NCCN1[*],0.0,0.0,0.0,5.1364,0.0,0.0,0.0,0.0
[*]C(=O)OC1CC([*])N(C(=O)OCc2ccccc2)C1,0.0,0.0,0.0,5.588,0.0,0.0,0.0,0.0
[*]C(=O)OC1CC2CC(OC(=O)N3CCN([*])CC3)CC(C1)O2,0.0,0.0,0.0,5.7033,0.0,0.0,0.0,0.0
[*]C(=O)OC1CCC(OC(=O)N2CC(C)N([*])CC2C)CC1,0.0,0.0,0.0,5.8738,0.0,0.0,0.0,0.0
[*]C(=O)OC1CCC(OC(=O)N2CCN([*])CC2)CC1,0.0,0.0,6.2573,5.8355,0.0,0.0,0.0,0.0
[*]C(=O)OC1CCN([*])CC1,0.0,0.0,0.0,5.5791,0.0,0.0,0.0,0.0
[*]C(=O)OCC(C)(C)COC(=O)N1CC(C)N([*])CC1C,0.0,0.0,0.0,5.8365,0.0,0.0,0.0,0.0
[*]C(=O)OCC(C)(C)COC(=O)N1CCN([*])C(C)C1,0.0,0.0,0.0,5.8979,0.0,0.0,0.0,0.0
[*]C(=O)OCC(C)(C)COC(=O)N1CCN([*])CC1,0.0,0.0,6.4401,5.8163,0.0,0.0,0.0,0.0
[*]C(=O)OCC1CC1COC(=O)N1CCN([*])CC1,0.0,0.0,0.0,5.9115,0.0,0.0,0.0,0.0
[*]C(=O)OCCCCCCCCCCCCOC(=O)c1ccc(N2C(=O)c3ccc([*])cc3C2=O)cc1,0.0,0.0,0.0,3.2472,0.0,0.0,0.0,0.0
[*]C(=O)OCCCCCCCCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,0.0,0.0,0.0,0.0,0.0,8.62,0.0,0.0
[*]C(=O)OCCCCCCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,0.0,0.0,0.0,0.0,0.0,14.52,0.0,0.0
[*]C(=O)OCCCCCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,0.0,0.0,0.0,0.0,0.0,15.48,0.0,0.0
[*]C(=O)OCCCCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,0.0,0.0,0.0,2.9577,0.0,16.63,0.0,0.0
[*]C(=O)OCCCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,0.0,0.0,0.0,0.0,0.0,20.25,0.0,0.0
[*]C(=O)OCCCCCCOC(=O)N1CCN([*])CC1,0.0,0.0,0.0,5.9678,0.0,0.0,0.0,0.0
[*]C(=O)OCCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0
[*]C(=O)OCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,0.0,0.0,0.0,0.0,0.0,19.53,0.0,0.0
[*]C(=O)OCCCCOC(=O)N1CCN([*])CC1,0.0,0.0,6.4265,5.8653,0.0,0.0,0.0,0.0
[*]C(=O)OCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,0.0,0.0,0.0,0.0,0.0,26.33,0.0,0.0
[*]C(=O)OCCOC(=O)N1CC(C)N([*])CC1C,0.0,0.0,0.0,5.9632,0.0,0.0,0.0,0.0
[*]C(=O)OCCOC(=O)N1CCN([*])CC1,0.0,0.0,0.0,5.8752,0.0,0.0,0.0,0.0
[*]C(=O)OCCOC(=O)c1ccc([*])o1,0.0,0.0,0.0,4.3379,0.0,0.0,0.0,0.0
[*]C(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2)cc1,0.0,0.0,0.0,2.6231,0.0,0.0,0.0,0.0
[*]C(=O)Oc1ccc(OC(=O)N2CC(C)N([*])CC2C)cc1,0.0,0.0,0.0,5.5219,0.0,0.0,0.0,0.0
[*]C(=O)Oc1ccc(OC(=O)N2CCN([*])CC2)cc1,0.0,0.0,0.0,5.2692,0.0,0.0,0.0,0.0
[*]C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)c(-c2ccccc2)c1,0.0,0.0,0.0,2.5898,0.0,0.0,0.0,0.0
[*]C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)c(C(C)(C)C)c1,0.0,0.0,0.0,2.5796,0.0,0.0,0.0,0.0
[*]C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)c(C)c1,0.0,0.0,0.0,2.6804,0.0,0.0,0.0,0.0
[*]C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)cc1,0.0,0.0,0.0,2.5383,0.0,0.0,0.0,0.0
[*]C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)cc2)C3=O)cc1,0.0,0.0,0.0,2.3605,0.0,0.0,0.0,0.0
[*]C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Sc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)cc1,0.0,0.0,0.0,2.9567,0.0,0.0,0.0,0.0
[*]C(=O)Oc1ccc2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2c1,0.0,0.0,0.0,2.5688,0.0,0.0,0.0,0.0
[*]C(=O)SSCCCCCCSSC(=O)N1CCN([*])CC1,0.0,0.0,0.0,4.64,0.0,0.0,0.0,0.0
[*]C(=O)SSCCCCSSC(=O)N1CCN([*])CC1,0.0,0.0,0.0,4.2166,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc(C(=O)N(C)N([*])C)cc1,0.0,0.0,0.0,4.0457,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc(C(=O)N(C)c2ccc(Cl)c(N([*])C)c2)cc1,0.0,0.0,0.0,3.3332,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc(C(=O)N2CCN([*])CC2)cc1,0.0,0.0,4.7036,4.6128,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc(N([*])C)cc1,0.0,0.0,0.0,4.3942,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc(N([*])CCC)cc1,0.0,0.0,0.0,0.0,0.0,38.13,0.0,0.0
[*]C(=O)c1ccc(N([*])CCCC)cc1,0.0,0.0,0.0,0.0,0.0,71.56,0.0,0.0
[*]C(=O)c1ccc(N([*])CCCCCCCC)cc1,0.0,0.0,0.0,3.611,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc(N=Nc2ccc(C(=O)N3C(=O)N([*])C(CC)(CC)C3=O)cc2)cc1,0.0,0.0,0.0,3.6611,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc([*])s5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,0.0,0.0,0.0,3.4608,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=Nc1ccc(Oc3cccc(N=C4OC(=O)c5ccc([*])cc54)c3)cc1)OC2=O,0.0,0.0,0.0,2.5722,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4[nH]3)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,0.0,0.0,0.0,2.2203,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4o3)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,0.0,0.0,0.0,2.6591,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4oc3=O)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,0.0,0.0,0.0,2.8859,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4s3)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,0.0,0.0,0.0,2.5125,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(C(=O)O)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,0.0,0.0,0.0,3.4931,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(C(=O)OC)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,0.0,0.0,0.0,3.4437,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc([*])cc4C3=O)c(O)cc1O)C2=O,0.0,0.0,0.0,2.8396,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(OCCCC)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,0.0,0.0,0.0,2.6613,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(OCCCCCCCC)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,0.0,0.0,0.0,2.6342,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(-c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc3)cc1)C2=O,0.0,0.0,0.0,2.3242,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc([*])cc5C4=O)c(OC)c3)cc1OC)C2=O,0.0,0.0,0.0,2.4885,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,0.0,0.0,0.0,2.5354,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3C)c(C)c1)C2=O,0.0,0.0,0.0,2.8033,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3nc(-c4ccccc4)nc(-c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)n3)cc1)C2=O,0.0,0.0,0.0,2.8991,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)N(C)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,0.0,0.0,0.0,2.3425,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,0.0,0.0,0.0,2.4414,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)c3cccc(C(=O)c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)c3)cc1)C2=O,0.0,0.0,0.0,2.9294,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(C)(C)c3ccc(C(C)(C)c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc3)cc1)C2=O,0.0,0.0,0.0,2.4861,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O,0.0,0.0,0.0,3.0171,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccccc3)(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)C(F)(F)F)cc1)C2=O,0.0,0.0,0.0,2.9448,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccccc3)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,0.0,0.0,0.0,2.6954,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,0.0,0.0,0.0,2.3311,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C=Cc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,0.0,0.0,0.0,2.0593,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,0.0,0.0,0.0,2.7406,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N(c3ccc(C#N)cc3)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,0.0,0.0,0.0,1.8778,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc([*])cc4C3=O)cc1)C2=O,0.0,0.0,0.0,2.8765,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc([*])cc4C3=O)nc1)C2=O,0.0,0.0,0.0,3.0206,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCC(C)(C)COc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,0.0,0.0,0.0,2.7216,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOCCOc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,0.0,0.0,0.0,2.5902,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,0.0,0.0,0.0,2.4449,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,0.0,0.0,0.0,2.4523,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc(C(C)(C)C)c(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc3C(C)(C)C)cc1)C2=O,0.0,0.0,0.0,2.2297,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc4ccccc4cc3Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,0.0,0.0,0.0,2.3398,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)cc3)cc1)C2=O,0.0,0.0,0.0,2.0335,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,0.0,0.0,0.0,2.5757,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3Br)c(Br)c1)C2=O,0.0,0.0,0.0,2.6114,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)cc3)cc1)C2=O,0.0,0.0,0.0,2.6168,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)cc1)C2=O,0.0,0.0,0.0,2.4357,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)c3)cc1)C2=O,0.0,0.0,0.0,2.514,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccccc3Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,0.0,0.0,0.0,2.3823,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,0.0,0.0,0.0,2.66,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cn3)nc1)C2=O,0.0,0.0,0.0,2.583,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc3c(c1)C(=O)c1cc(N4C(=O)c5ccc([*])cc5C4=O)ccc1-3)C2=O,0.0,0.0,0.0,2.5033,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc3c(c1)Cc1cc(N4C(=O)c5ccc([*])cc5C4=O)ccc1-3)C2=O,0.0,0.0,0.0,2.2777,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(-c3nc(-c4ccccc4)nc(-c4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)n3)c1)C2=O,0.0,0.0,0.0,2.9625,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C#Cc3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)c1)C2=O,0.0,0.0,0.0,2.4849,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)N(C)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c1)C2=O,0.0,0.0,0.0,2.3447,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c1)C2=O,0.0,0.0,0.0,2.497,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)c3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)c1)C2=O,0.0,0.0,0.0,3.3361,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(c3ccccc3)(c3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)C(F)(F)F)c1)C2=O,0.0,0.0,0.0,2.9326,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Cc3ccc(C(=O)c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc3)c1)C2=O,0.0,0.0,0.0,2.9158,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc([*])cc4C3=O)c1C)C2=O,0.0,0.0,0.0,3.3303,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(N)nc(Nc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)n3)c1)C2=O,0.0,0.0,0.0,2.4034,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)nc(-c4ccccc4)n3)c1)C2=O,0.0,0.0,0.0,2.3845,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)nc(N(C)C)n3)c1)C2=O,0.0,0.0,0.0,2.5033,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3ncnc(Nc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)n3)c1)C2=O,0.0,0.0,0.0,2.4957,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1)C(=O)n1c-2nc2ccc(-c3ccc4c(c3)nc3n4C(=O)c4ccc([*])cc4-3)cc21,0.0,0.0,0.0,2.4234,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2c(c1O)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])c(O)c5C4=O)cc3)cc1)C2=O,0.0,0.0,0.0,2.4208,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2nc(-c3ccc(-c4cnc5cc([*])ccc5n4)cc3)cnc2c1,0.0,0.0,0.0,3.0578,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2nc(-c3ccc(-c4nc5ccc([*])cc5nc4-c4ccccc4)cc3)c(-c3ccccc3)nc2c1,0.0,0.0,0.0,3.0508,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2nc(-c3ccccc3)c(-c3ccc(-c4nc5cc([*])ccc5nc4-c4ccccc4)cc3)nc2c1,0.0,0.0,0.0,3.2924,0.0,0.0,0.0,0.0
[*]C(=O)c1ccc2nc(-c3ccccc3)c(-c3ccc(-c4nc5ccc([*])cc5nc4-c4ccccc4)cc3)nc2c1,0.0,0.0,0.0,3.1886,0.0,0.0,0.0,0.0
[*]C(=O)c1cccc(C(=O)N(C)c2cccc(N([*])C)c2)c1,0.0,0.0,0.0,4.4341,0.0,0.0,0.0,0.0
[*]C(=O)c1cccc(C(=O)N2CCN([*])CC2)c1,0.0,0.0,0.0,4.7816,0.0,0.0,0.0,0.0
[*]C(=O)c1cccc(C(=O)N2COCN2[*])c1,0.0,0.0,0.0,4.5807,0.0,0.0,0.0,0.0
[*]C(=O)c1cccc(C(=O)c2ccc3c(c2)C(=Nc2cccc(N=C4OC(=O)c5cc([*])ccc54)c2)OC3=O)c1,0.0,0.0,0.0,2.869,0.0,0.0,0.0,0.0
[*]C(=O)c1cccc(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)c1,0.0,0.0,0.0,2.5831,0.0,0.0,0.0,0.0
[*]C(=S)C(=O)CCNC(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2[*],-6.05,3.8901,0.0,0.0,5.8838,0.0,6.47,2.3328
[*]C(=S)N([*])C,0.0,0.0,0.0,3.6861,0.0,0.0,0.0,0.0
[*]C(=S)N([*])CC=C,0.0,0.0,0.0,3.6057,0.0,0.0,0.0,0.0
[*]C(Br)=C(c1ccccc1)c1ccc([*])cc1,0.0,0.0,0.0,3.469,0.0,0.0,0.0,0.0
[*]C(C#N)=C(C#N)n1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,0.0,0.0,0.0,3.4736,0.0,0.0,0.0,0.0
[*]C(C#N)=C([*])c1ccccc1,0.0,0.0,0.0,4.3452,0.0,0.0,0.0,0.0
[*]C(C#N)=C(c1ccccc1)c1ccc([*])cc1,0.0,0.0,2.5883,4.0078,0.0,0.0,0.0,0.0
[*]C(C#N)C(C#N)(C#N)[*],0.0,0.0,5.8992,6.5693,0.0,0.0,0.0,0.0
[*]C(C)=C(C)c1ccc(-c2ccc([*])s2)s1,0.0,0.0,0.0,2.1828,0.0,0.0,0.0,0.0
[*]C(C)=C([*])C#N,0.0,0.0,0.0,3.2656,0.0,0.0,0.0,0.0
[*]C(C)=C([*])CCC,0.0,0.0,0.0,5.0895,0.0,0.0,0.0,0.0
[*]C(C)=C([*])SCC,0.0,0.0,0.0,3.9571,0.0,0.0,0.0,0.0
[*]C(C)C([*])C(=O)OC,0.0,0.0,0.0,6.2685,0.0,0.0,0.0,0.0
[*]C(C)C([*])O,0.0,0.0,7.9156,6.0639,0.0,0.0,0.0,0.0
[*]C(C)C([*])OC,0.0,0.0,0.0,5.326,0.0,0.0,0.0,0.0
[*]C(C=C1)=CC=C1C(=O)NC(=O)[*],-6.48,0.0,3.4047,4.4505,0.0,0.0,4.45,1.8899
[*]C(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2C(=S)[*],-6.17,2.9311,1.8035,2.6743,5.6051,0.0,3.8,1.8941
[*]C(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2O[*],-6.28,3.1315,1.7412,2.6372,5.7685,0.0,4.95,2.0867
[*]C(C=C1)=CC=C1C(=S)C(S2)=CC=C2C(=S)[*],-6.16,4.1807,1.1979,2.0314,6.2119,0.0,6.78,2.4956
[*]C(C=C1)=CC=C1C(=S)C(S2)=CC=C2C(S3)=CC=C3[*],-6.22,3.54,0.0,2.1031,5.643,0.0,8.4,2.7768
[*]C(C=C1)=CC=C1C(=S)C(S2)=CC=C2O[*],-6.18,3.2177,2.4038,2.6462,5.8629,0.0,4.54,2.0044
[*]C(C=C1)=CC=C1C(=S)OC(=S)[*],-6.13,3.7508,2.364,2.8098,6.5598,0.0,5.52,2.1589
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)O[*],-6.29,2.7321,2.8665,3.2538,5.9851,0.0,4.56,2.0445
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3C(=S)[*],-6.31,3.0264,1.6353,2.6076,5.6338,0.0,4.57,2.0777
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3C(C=C4)=CC=C4[*],0.0,0.0,2.5835,2.5009,0.0,0.0,0.0,0.0
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3C(S4)=CC=C4[*],-6.34,2.2963,1.8601,2.8936,5.1853,0.0,5.39,2.2986
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3O[*],-6.34,1.6576,3.3861,3.9661,5.5837,0.0,3.87,1.9034
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3C(=S)[*],-6.27,3.3959,0.0,2.3302,5.7249,0.0,6.66,2.5024
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3C(S4)=CC=C4[*],-6.3,2.6224,0.0,2.2403,4.852,0.0,7.13,2.646
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3O[*],-6.29,1.897,2.397,3.3694,5.1012,0.0,5.01,2.1534
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2CC(=S)C(S3)=CC=C3C(=S)CO[*],-6.04,3.7067,0.0,0.0,5.9175,0.0,4.62,2.0738
