PSMILES,Eat,Eea,Egb,Egc,Ei,Xc,eps,nc
[*]C(=O)c1ccc(N([*])C)cc1,,,,4.3942,,,,
[*]C(=O)c1ccc(N([*])CCC)cc1,,,,,,38.13,,
[*]C(=O)c1ccc(N([*])CCCC)cc1,,,,,,71.56,,
[*]C(=O)c1ccc(N([*])CCCCCCCC)cc1,,,,3.611,,,,
[*]C(=O)c1ccc(N=Nc2ccc(C(=O)N3C(=O)N([*])C(CC)(CC)C3=O)cc2)cc1,,,,3.6611,,,,
[*]C(=O)c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc([*])s5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,,,,3.4608,,,,
[*]C(=O)c1ccc2c(c1)C(=Nc1ccc(Oc3cccc(N=C4OC(=O)c5ccc([*])cc54)c3)cc1)OC2=O,,,,2.5722,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4[nH]3)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,,,,2.2203,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4o3)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,,,,2.6591,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4oc3=O)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,,,,2.8859,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4s3)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,,,,2.5125,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(C(=O)O)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,,,,3.4931,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(C(=O)OC)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,,,,3.4437,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc([*])cc4C3=O)c(O)cc1O)C2=O,,,,2.8396,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(OCCCC)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,,,,2.6613,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(OCCCCCCCC)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,,,,2.6342,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(-c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc3)cc1)C2=O,,,,2.3242,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc([*])cc5C4=O)c(OC)c3)cc1OC)C2=O,,,,2.4885,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,,,2.5354,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3C)c(C)c1)C2=O,,,,2.8033,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3nc(-c4ccccc4)nc(-c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)n3)cc1)C2=O,,,,2.8991,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)N(C)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,,,2.3425,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,,,2.4414,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)c3cccc(C(=O)c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)c3)cc1)C2=O,,,,2.9294,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(C)(C)c3ccc(C(C)(C)c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc3)cc1)C2=O,,,,2.4861,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O,,,,3.0171,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccccc3)(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)C(F)(F)F)cc1)C2=O,,,,2.9448,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccccc3)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,,,2.6954,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,,,,2.3311,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C=Cc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,,,2.0593,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,,,2.7406,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N(c3ccc(C#N)cc3)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,,,1.8778,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc([*])cc4C3=O)cc1)C2=O,,,,2.8765,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc([*])cc4C3=O)nc1)C2=O,,,,3.0206,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCC(C)(C)COc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,,,2.7216,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOCCOc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,,,2.5902,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,,,2.4449,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,,,2.4523,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc(C(C)(C)C)c(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc3C(C)(C)C)cc1)C2=O,,,,2.2297,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc4ccccc4cc3Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,,,2.3398,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)cc3)cc1)C2=O,,,,2.0335,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,,,2.5757,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3Br)c(Br)c1)C2=O,,,,2.6114,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)cc3)cc1)C2=O,,,,2.6168,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)cc1)C2=O,,,,2.4357,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)c3)cc1)C2=O,,,,2.514,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccccc3Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,,,2.3823,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,,,2.66,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cn3)nc1)C2=O,,,,2.583,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc3c(c1)C(=O)c1cc(N4C(=O)c5ccc([*])cc5C4=O)ccc1-3)C2=O,,,,2.5033,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc3c(c1)Cc1cc(N4C(=O)c5ccc([*])cc5C4=O)ccc1-3)C2=O,,,,2.2777,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(-c3nc(-c4ccccc4)nc(-c4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)n3)c1)C2=O,,,,2.9625,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C#Cc3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)c1)C2=O,,,,2.4849,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)N(C)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c1)C2=O,,,,2.3447,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c1)C2=O,,,,2.497,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)c3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)c1)C2=O,,,,3.3361,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(c3ccccc3)(c3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)C(F)(F)F)c1)C2=O,,,,2.9326,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Cc3ccc(C(=O)c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc3)c1)C2=O,,,,2.9158,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc([*])cc4C3=O)c1C)C2=O,,,,3.3303,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(N)nc(Nc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)n3)c1)C2=O,,,,2.4034,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)nc(-c4ccccc4)n3)c1)C2=O,,,,2.3845,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)nc(N(C)C)n3)c1)C2=O,,,,2.5033,,,,
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3ncnc(Nc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)n3)c1)C2=O,,,,2.4957,,,,
[*]C(=O)c1ccc2c(c1)C(=O)n1c-2nc2ccc(-c3ccc4c(c3)nc3n4C(=O)c4ccc([*])cc4-3)cc21,,,,2.4234,,,,
[*]C(=O)c1ccc2c(c1O)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])c(O)c5C4=O)cc3)cc1)C2=O,,,,2.4208,,,,
[*]C(=O)c1ccc2nc(-c3ccc(-c4cnc5cc([*])ccc5n4)cc3)cnc2c1,,,,3.0578,,,,
[*]C(=O)c1ccc2nc(-c3ccc(-c4nc5ccc([*])cc5nc4-c4ccccc4)cc3)c(-c3ccccc3)nc2c1,,,,3.0508,,,,
[*]C(=O)c1ccc2nc(-c3ccccc3)c(-c3ccc(-c4nc5cc([*])ccc5nc4-c4ccccc4)cc3)nc2c1,,,,3.2924,,,,
[*]C(=O)c1ccc2nc(-c3ccccc3)c(-c3ccc(-c4nc5ccc([*])cc5nc4-c4ccccc4)cc3)nc2c1,,,,3.1886,,,,
[*]C(=O)c1cccc(C(=O)N(C)c2cccc(N([*])C)c2)c1,,,,4.4341,,,,
[*]C(=O)c1cccc(C(=O)N2CCN([*])CC2)c1,,,,4.7816,,,,
[*]C(=O)c1cccc(C(=O)N2COCN2[*])c1,,,,4.5807,,,,
[*]C(=O)c1cccc(C(=O)c2ccc3c(c2)C(=Nc2cccc(N=C4OC(=O)c5cc([*])ccc54)c2)OC3=O)c1,,,,2.869,,,,
[*]C(=O)c1cccc(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)c1,,,,2.5831,,,,
[*]C(=S)C(=O)CCNC(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2[*],-6.05,3.8901,,,5.8838,,6.47,2.3328
[*]C(=S)N([*])C,,,,3.6861,,,,
[*]C(=S)N([*])CC=C,,,,3.6057,,,,
[*]C(Br)=C(c1ccccc1)c1ccc([*])cc1,,,,3.469,,,,
[*]C(C#N)=C(C#N)n1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,,,,3.4736,,,,
[*]C(C#N)=C([*])c1ccccc1,,,,4.3452,,,,
[*]C(C#N)=C(c1ccccc1)c1ccc([*])cc1,,,2.5883,4.0078,,,,
[*]C(C#N)C(C#N)(C#N)[*],,,5.8992,6.5693,,,,
[*]C(C)=C(C)c1ccc(-c2ccc([*])s2)s1,,,,2.1828,,,,
[*]C(C)=C([*])C#N,,,,3.2656,,,,
[*]C(C)=C([*])CCC,,,,5.0895,,,,
[*]C(C)=C([*])SCC,,,,3.9571,,,,
[*]C(C)C([*])C(=O)OC,,,,6.2685,,,,
[*]C(C)C([*])O,,,7.9156,6.0639,,,,
[*]C(C)C([*])OC,,,,5.326,,,,
[*]C(C=C1)=CC=C1C(=O)NC(=O)[*],-6.48,,3.4047,4.4505,,,4.45,1.8899
[*]C(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2C(=S)[*],-6.17,2.9311,1.8035,2.6743,5.6051,,3.8,1.8941
[*]C(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2O[*],-6.28,3.1315,1.7412,2.6372,5.7685,,4.95,2.0867
[*]C(C=C1)=CC=C1C(=S)C(S2)=CC=C2C(=S)[*],-6.16,4.1807,1.1979,2.0314,6.2119,,6.78,2.4956
[*]C(C=C1)=CC=C1C(=S)C(S2)=CC=C2C(S3)=CC=C3[*],-6.22,3.54,,2.1031,5.643,,8.4,2.7768
[*]C(C=C1)=CC=C1C(=S)C(S2)=CC=C2O[*],-6.18,3.2177,2.4038,2.6462,5.8629,,4.54,2.0044
[*]C(C=C1)=CC=C1C(=S)OC(=S)[*],-6.13,3.7508,2.364,2.8098,6.5598,,5.52,2.1589
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)O[*],-6.29,2.7321,2.8665,3.2538,5.9851,,4.56,2.0445
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3C(=S)[*],-6.31,3.0264,1.6353,2.6076,5.6338,,4.57,2.0777
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3C(C=C4)=CC=C4[*],,,2.5835,2.5009,,,,
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3C(S4)=CC=C4[*],-6.34,2.2963,1.8601,2.8936,5.1853,,5.39,2.2986
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3O[*],-6.34,1.6576,3.3861,3.9661,5.5837,,3.87,1.9034
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3C(=S)[*],-6.27,3.3959,,2.3302,5.7249,,6.66,2.5024
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3C(S4)=CC=C4[*],-6.3,2.6224,,2.2403,4.852,,7.13,2.646
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3O[*],-6.29,1.897,2.397,3.3694,5.1012,,5.01,2.1534
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2CC(=S)C(S3)=CC=C3C(=S)CO[*],-6.04,3.7067,,,5.9175,,4.62,2.0738
[*]C(C=C1)=CC=C1C(S2)=CC=C2C(=S)C(S3)=CC=C3[*],-6.22,3.6267,1.0659,2.0866,5.7103,,9.09,2.8943
[*]C(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3C(=S)[*],-6.27,3.3503,1.8996,2.3434,5.6674,,5.87,2.3194
[*]C(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3C(S4)=CC=C4[*],-6.28,2.3385,2.0606,2.8274,5.1637,,4.25,2.033
[*]C(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3O[*],-6.29,1.8588,2.1724,3.449,5.1678,,4.91,2.1267
[*]C(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3C(S4)=CC=C4[*],-6.24,2.752,1.1128,2.0066,4.7302,,8.85,2.9445
[*]C(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3O[*],-6.21,1.7103,1.9403,3.9319,5.6406,,5.17,2.1712
[*]C(C=C1)=CC=C1C(S2)=CC=C2OC(=S)[*],-6.17,2.8418,2.3094,3.0996,5.9399,,5.67,2.1962
[*]C(C=C1)=CC=C1C(S2)=CC=C2OC(S3)=CC=C3[*],-6.21,2.1082,2.1882,3.0679,4.9968,,5.22,2.1868
[*]C(C=C1)=CC=C1NC(C=C2)=CC=C2C(=S)NC(S3)=CC=C3C(=O)N[*],-6.21,2.5831,,,5.2813,,6.07,2.2302
[*]C(C=C1)=CC=C1NC(S2)=CC=C2C(S3)=CC=C3C(=S)C(S4)=CC=C4C(S5)=CC=C5N[*],-6.12,,,,,,6.88,2.4299
[*]C(C=C1)=CC=C1OC(=O)CC(=O)CCO[*],-6.01,2.0323,3.7901,4.7926,6.7464,,3.67,1.7251
[*]C(C=C1)=CC=C1OC(=S)C(S2)=CC=C2[*],-6.21,3.1094,2.0472,2.8495,5.9615,,5.49,2.2131
[*]C(C=C1)=CC=C1OC(=S)O[*],-6.18,1.8722,3.9415,4.7568,6.6287,,4.1,1.8793
[*]C(C=C1)=CC=C1OC(C=C2)=CC=C2O[*],,,3.6966,4.7875,,,,
[*]C(C=C1)=CC=C1OC(S2)=CC=C2O[*],-6.18,1.2264,4.0372,4.6798,5.9034,,3.82,1.8525
[*]C(Cl)=C(Cl)C(Cl)(Cl)C([*])(Cl)Cl,,,,4.2472,,,,
[*]C(Cl)=C(c1ccccc1)c1ccc([*])cc1,,,,2.8757,,,,
[*]C(F)(F)C(=O)C(F)(F)C(=O)[*],-5.77,4.1382,3.1408,4.4683,7.3587,,3.77,1.6328
[*]C(F)(F)C(=O)C(F)(F)C(C=C1)=CC=C1[*],-6.01,,,,,,3.57,1.7375
[*]C(F)(F)C(=O)C(F)(F)C(S1)=CC=C1[*],-5.82,,,,,,4.05,1.8032
[*]C(F)(F)C(=O)C(F)(F)O[*],-5.57,3.6501,5.2263,5.2431,8.7917,,3.55,1.5807
[*]C(F)(F)C(=S)C(F)(F)O[*],-5.24,4.3264,2.4298,2.9412,7.385,,3.6,1.6753
[*]C(F)(F)C(C=C1)=CC=C1C(F)(F)C(=S)[*],-5.84,4.0037,2.4957,2.6791,6.9546,,3.7,1.8005
[*]C(F)(F)C(C=C1)=CC=C1C(F)(F)C(C=C2)=CC=C2[*],-6.06,2.0599,4.1742,4.017,6.6407,,3.82,1.8364
[*]C(F)(F)C(C=C1)=CC=C1C(F)(F)C(S2)=CC=C2[*],-5.99,2.9023,3.9825,4.7168,6.4074,,4.0,1.8167
[*]C(F)(F)C(C=C1)=CC=C1C(F)(F)O[*],-5.92,2.1427,4.4042,4.9933,7.7355,,3.68,1.7269
[*]C(F)(F)C(F)(F)C(=O)C(=S)[*],-5.51,5.1438,1.5715,2.0268,7.0732,,4.75,1.9833
[*]C(F)(F)C(F)(F)C(=O)C(C=C1)=CC=C1[*],-6.03,3.4595,3.5762,4.443,7.7091,,3.85,1.8174
[*]C(F)(F)C(F)(F)C(=O)C(S1)=CC=C1[*],-5.86,3.7613,3.0077,3.8794,7.5565,,3.93,1.8316
[*]C(F)(F)C(F)(F)C(=O)O[*],-5.64,2.9195,,,9.0985,,3.31,1.5879
[*]C(F)(F)C(F)(F)C(=S)O[*],-5.26,3.6605,3.1746,3.598,7.093,,3.68,1.7142
[*]C(F)(F)C(F)(F)C(C=C1)=CC=C1C(=S)[*],-5.85,3.9184,2.3476,3.118,6.6143,,4.33,1.9682
[*]C(F)(F)C(F)(F)C(C=C1)=CC=C1C(C=C2)=CC=C2[*],-6.1,2.3351,3.2719,4.4103,6.3228,,3.97,1.9016
[*]C(F)(F)C(F)(F)C(C=C1)=CC=C1C(S2)=CC=C2[*],-5.98,2.4773,4.0895,3.7339,6.0965,,3.57,1.7814
[*]C(F)(F)C(F)(F)C(C=C1)=CC=C1O[*],-5.89,1.7411,4.7894,4.5008,6.9837,,3.63,1.7437
[*]C(F)(F)C(F)(F)C(F)(F)C([*])(F)C(F)(F)F,,,,8.4323,,,,
[*]C(F)(F)C(F)(F)C(S1)=CC=C1C(=S)[*],-5.66,4.1828,2.1029,2.5306,6.7085,,4.44,1.985
[*]C(F)(F)C(F)(F)C(S1)=CC=C1C(S2)=CC=C2[*],-5.87,2.7568,,,5.8176,,4.36,1.9785
[*]C(F)(F)C(F)(F)C(S1)=CC=C1O[*],-5.67,1.9642,4.0762,4.1725,6.8728,,3.9,1.7924
[*]C(F)(F)C(F)(F)CC(=O)[*],-5.5,2.8445,5.0395,5.5534,7.9225,,3.37,1.6044
[*]C(F)(F)C(F)(F)CC(=S)[*],-5.19,3.5657,2.143,3.089,6.438,,3.81,1.767
[*]C(F)(F)C(F)(F)CC(C=C1)=CC=C1[*],-5.78,1.7485,5.11,5.1278,7.001,,3.38,1.7264
[*]C(F)(F)C(F)(F)CC(S1)=CC=C1[*],-5.59,1.8781,4.5178,,6.8904,,3.59,1.7679
[*]C(F)(F)C(F)(F)CN[*],-5.24,0.6587,7.8675,6.8454,8.2676,,4.32,1.5942
[*]C(F)(F)C(F)(F)CO[*],-5.23,0.6148,8.8494,8.1009,9.8385,,3.5,1.5633
[*]C(F)(F)C(F)(F)NC(=O)[*],-5.65,2.4953,5.4991,5.8517,8.3456,,3.53,1.642
[*]C(F)(F)C(F)(F)NC(=S)[*],-5.29,3.1022,2.8927,3.3248,6.3593,,3.81,1.765
[*]C(F)(F)C(F)(F)NC(C=C1)=CC=C1[*],-5.86,1.524,4.1626,4.4728,6.1304,,3.92,1.7935
[*]C(F)(F)C(F)(F)NC(S1)=CC=C1[*],-5.66,1.8646,3.3898,4.7359,5.871,,4.5,1.862
[*]C(F)(F)C(F)(F)ON[*],-5.15,0.9509,6.3342,6.8893,9.0368,,3.73,1.6008
[*]C(F)(F)C(S1)=CC=C1C(F)(F)C(=S)[*],-5.65,4.1531,2.1503,2.8122,6.9673,,3.9,1.8028
[*]C(F)(F)C(S1)=CC=C1C(F)(F)C(S2)=CC=C2[*],-5.83,2.5399,3.3708,3.3802,6.7826,,4.41,1.899
[*]C(F)(F)C(S1)=CC=C1C(F)(F)O[*],-5.68,2.3901,3.9843,4.9584,7.2935,,3.93,1.7563
[*]C(F)(F)C([*])(F)Cl,,,,,,77.15,,
[*]C(F)(F)C([*])(F)OC(F)(F)C(F)(F)F,,,,8.7447,,,,
[*]C(F)(F)C([*])(F)OC(F)(F)F,,,,8.2947,,,,
[*]C(F)(F)C([*])(F)c1ccccc1,,,,5.6014,,,,
[*]C(F)(F)C1(F)C(F)(F)C([*])(F)C(F)(F)C(F)(Cl)C1(F)F,,,,7.2365,,,,
[*]C(F)(F)C1(F)C(F)(F)C([*])(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,,,7.543,7.4251,,,,
[*]C(F)(F)C1(F)C(F)(F)C([*])(F)C(F)(F)C1(F)F,,,6.9544,7.2142,,,,
[*]C(F)(F)C1(F)C(F)(F)C([*])(F)C1(F)F,,,,7.1313,,,,
[*]C(F)(F)CC(F)(F)C(=O)[*],-5.48,3.352,4.9978,4.9534,8.1829,,3.64,1.6107
[*]C(F)(F)CC(F)(F)C(=S)[*],-5.2,4.3183,2.4856,2.8419,7.4545,,3.78,1.7605
[*]C(F)(F)CC(F)(F)C(C=C1)=CC=C1[*],-5.8,1.9565,4.3368,4.7291,7.0413,,3.47,1.7249
[*]C(F)(F)CC(F)(F)C(S1)=CC=C1[*],-5.59,2.025,3.8644,5.0751,7.1393,,3.75,1.7568
[*]C(F)(F)CC(F)(F)N[*],-5.26,1.3115,8.287,7.1667,8.5515,,3.9,1.6205
[*]C(F)(F)CC(F)(F)O[*],-5.25,0.7292,10.0451,9.1417,9.6085,,3.47,1.5813
[*]C(F)(F)NC(F)(F)C(=O)[*],-5.56,3.7985,5.0875,4.8818,8.5584,,4.75,1.6253
[*]C(F)(F)NC(F)(F)C(=S)[*],-5.29,4.6097,2.6094,2.8977,7.8892,,4.49,1.7879
[*]C(F)(F)NC(F)(F)C(C=C1)=CC=C1[*],-5.88,2.1641,4.2709,5.3698,7.2657,,3.77,1.7422
[*]C(F)(F)NC(F)(F)C(S1)=CC=C1[*],-5.66,2.4083,3.6543,4.586,7.3853,,4.48,1.7771
[*]C(F)(F)NC(F)(F)N[*],-5.31,1.6576,8.2637,8.2137,8.5631,,4.43,1.6331
[*]C(F)(F)NC(F)(F)O[*],-5.29,0.9184,8.991,8.2061,9.067,,4.04,1.5936
[*]C(F)(F)OC(F)(F)O[*],-5.25,,,,,,3.8,1.5596
[*]C(F)C([*])(F)F,-5.11,1.524,6.8451,7.6787,8.5986,72.97,3.06,1.5796
[*]C(F)C([*])(F)OC(F)(F)F,,,7.802,8.1265,,,,
[*]C(I)=C([*])I,,,,3.8335,,,,
[*]C(OC(C)=O)=C(OC(C)=O)c1ccc([*])cc1,,,,3.7517,,,,
[*]C(OC(F)(F)F)C([*])(F)F,,,,8.5308,,,,
[*]C(OC)=C(OC)c1ccc([*])cc1,,,,2.9734,,,,
[*]C(OC)=C(OC)c1ccc([*])s1,,,,2.5351,,,,
[*]C(OC1=C2)=NC1=CC=C2C(=NC3=C4)OC3=CC=C4[*],-6.81,3.155,2.5367,,5.6338,,4.77,2.116
[*]C(S1)=CC=C1C(=S)C(S2)=CC=C2C(=S)C(=O)NC(C=C3)=CC=C3C(S4)=CC=C4[*],-6.19,3.9089,,,5.6233,,7.03,2.4376
[*]C(S1)=CC=C1C(=S)C(S2)=CC=C2O[*],-6.04,3.4574,2.3041,2.6229,6.0778,,4.89,2.0575
[*]C(S1)=CC=C1C(=S)OC(=S)[*],-5.95,4.0075,1.7517,2.38,6.3892,,6.22,2.2971
[*]C(S1)=CC=C1C(S2)=CC=C2C(=S)C(S3)=CC=C3C(=O)NC(=O)N[*],-6.19,2.9241,,,5.1795,,6.31,2.2382
[*]C(S1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3C(=S)[*],-6.13,3.9365,0.75,1.4924,5.4248,,,
[*]C(S1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3O[*],-6.12,2.4093,1.8638,2.5408,4.7769,,5.59,2.2729
